track_id,genre
222,Experimental
223,Rock
223,Rock
223,Rock
223,Rock
223,Rock
223,Rock
223,Rock
223,Rock
223,Rock
223,Rock
223,Rock
223,Rock
223,Rock
223,Rock
223,Rock
223,Rock
223,Rock
223,Rock
223,Rock
223,Rock
223,Rock
223,Rock
223,Rock
224,Electronic
224,Folk
224,Electronic
224,Electronic
224,Electronic
224,Electronic
224,Folk
224,Electronic
224,Electronic
224,Folk
224,Electronic
224,Folk
224,Electronic
224,Electronic
224,Electronic
224,Folk
224,Electronic
224,Electronic
224,Electronic
224,Electronic
224,Folk
224,Electronic
224,Electronic
224,Electronic
224,Folk
224,Electronic
224,Electronic
224,Folk
224,Electronic
224,Electronic
224,Electronic
224,Electronic
224,Electronic
224,Electronic
224,Electronic
224,Electronic
224,Electronic
224,Electronic
224,Electronic
224,Folk
224,Folk
225,Experimental
225,Experimental
225,Experimental
225,Experimental
226,Experimental
226,Experimental
228,Rock
229,Experimental
230,Rock
230,Rock
230,Rock
230,Rock
230,Rock
230,Rock
230,Rock
230,Rock
230,Rock
230,Rock
230,Rock
230,Rock
230,Rock
230,Rock
230,Rock
230,Rock
230,Rock
230,Rock
230,Rock
230,Rock
230,Rock
230,Rock
230,Rock
232,Rock
233,Rock
233,Rock
233,Rock
238,Rock
238,Rock
238,Rock
238,Rock
238,Rock
239,Rock
239,Rock
239,Rock
239,Rock
239,Rock
240,Rock
240,Rock
240,Rock
240,Rock
240,Rock
240,Rock
241,Electronic
241,Electronic
241,Electronic
241,Electronic
241,Electronic
241,Electronic
241,Electronic
241,Electronic
241,Electronic
241,Electronic
241,Electronic
241,Electronic
241,Electronic
242,Experimental
242,Experimental
244,Rock
244,Rock
247,Rock
247,Rock
248,Electronic
248,Electronic
248,Electronic
249,Electronic
249,Electronic
249,Electronic
249,Electronic
249,Electronic
249,Electronic
249,Electronic
249,Electronic
249,Electronic
249,Electronic
249,Electronic
250,Rock
250,Rock
250,Rock
252,Experimental
252,Experimental
252,Experimental
252,Experimental
252,Experimental
252,Experimental
252,Experimental
252,Experimental
252,Experimental
252,Experimental
237,Experimental
253,Experimental
253,Experimental
253,Experimental
253,Experimental
253,Experimental
253,Experimental
253,Experimental
253,Experimental
253,Experimental
253,Experimental
254,Rock
254,Rock
255,Experimental
256,Rock
256,Rock
256,Rock
256,Rock
256,Rock
256,Rock
256,Rock
256,Rock
257,Rock
257,Rock
257,Rock
257,Rock
257,Rock
257,Rock
257,Rock
257,Rock
257,Rock
257,Rock
257,Rock
258,Experimental
258,Experimental
258,Experimental
259,Folk
259,Folk
259,Folk
259,Folk
259,Folk
259,Folk
259,Folk
260,Electronic
260,Electronic
260,Electronic
260,Electronic
260,Electronic
260,Electronic
260,Electronic
260,Electronic
260,Electronic
260,Electronic
261,Experimental
261,Experimental
261,Experimental
261,Experimental
261,Experimental
261,Experimental
261,Experimental
261,Experimental
262,Experimental
262,Experimental
262,Experimental
262,Experimental
262,Experimental
262,Experimental
262,Experimental
262,Experimental
264,Experimental
264,Experimental
264,Experimental
264,Experimental
264,Experimental
264,Experimental
264,Experimental
264,Experimental
264,Experimental
264,Experimental
264,Experimental
264,Experimental
264,Experimental
264,Experimental
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
265,Rock
266,Experimental
266,Experimental
266,Experimental
266,Experimental
266,Experimental
266,Experimental
266,Experimental
266,Experimental
266,Experimental
266,Experimental
266,Experimental
266,Experimental
266,Experimental
163,Experimental
267,Electronic
267,Electronic
267,Electronic
267,Electronic
267,Electronic
267,Electronic
267,Electronic
268,Rock
269,Pop
269,Pop
269,Pop
269,Pop
269,Pop
269,Pop
269,Pop
269,Pop
269,Pop
269,Pop
269,Pop
269,Pop
269,Pop
271,Pop
271,Pop
271,Pop
271,Pop
272,Experimental
272,Experimental
272,Experimental
272,Experimental
272,Experimental
272,Experimental
272,Experimental
272,Experimental
273,Electronic
273,Electronic
273,Electronic
273,Electronic
273,Electronic
1259,International
1259,International
1259,International
1259,International
1259,International
1259,International
1259,International
1259,International
1259,International
1259,International
275,Rock
276,Pop
276,Pop
276,Pop
277,Rock
277,Rock
277,Rock
277,Rock
278,Folk
278,Folk
278,Folk
278,Folk
278,Folk
278,Folk
278,Folk
278,Folk
279,Rock
279,Rock
279,Rock
279,Rock
280,Rock
280,Rock
280,Rock
280,Rock
280,Rock
280,Rock
280,Rock
280,Rock
280,Rock
280,Rock
281,Rock
282,Electronic
282,Electronic
282,Electronic
284,Rock
284,Rock
285,Rock
285,Rock
287,Rock
288,Experimental
288,Experimental
288,Experimental
288,Experimental
288,Experimental
288,Experimental
288,Experimental
288,Experimental
288,Experimental
289,Rock
289,Rock
289,Rock
289,Rock
290,Rock
290,Rock
290,Rock
290,Rock
290,Rock
290,Rock
290,Rock
290,Rock
290,Rock
290,Rock
290,Rock
290,Rock
290,Rock
290,Rock
291,Folk
291,Folk
291,Folk
291,Folk
291,Folk
291,Folk
293,Rock
293,Rock
293,Rock
293,Rock
142,Rock
142,Rock
142,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
149,Rock
295,Rock
295,Rock
297,Pop
297,Pop
297,Pop
297,Pop
297,Pop
301,Rock
301,Rock
303,Electronic
303,Electronic
303,Electronic
303,Electronic
303,Electronic
303,Electronic
303,Electronic
303,Electronic
303,Electronic
303,Electronic
303,Electronic
303,Electronic
303,Electronic
303,Electronic
304,Rock
304,Rock
304,Rock
304,Rock
304,Rock
304,Rock
305,Rock
305,Rock
305,Rock
305,Rock
306,Folk
306,Folk
306,Folk
306,Folk
214,Rock
214,Rock
214,Rock
214,Rock
214,Rock
310,Folk
311,Experimental
311,Experimental
311,Experimental
312,Folk
312,Folk
312,Folk
312,Folk
312,Folk
312,Folk
312,Folk
312,Folk
312,Folk
312,Folk
312,Folk
312,Folk
312,Folk
312,Folk
312,Folk
312,Folk
314,Experimental
315,Rock
316,Experimental
316,Experimental
316,Experimental
316,Experimental
316,Experimental
316,Experimental
316,Experimental
316,Experimental
316,Experimental
317,Rock
317,Rock
317,Rock
317,Rock
317,Rock
318,Rock
318,Rock
319,Rock
319,Rock
319,Rock
319,Rock
319,Rock
319,Rock
319,Rock
319,Rock
319,Rock
319,Rock
319,Rock
319,Rock
319,Rock
319,Rock
319,Rock
319,Rock
320,Jazz
320,Jazz
320,Jazz
320,Jazz
320,Jazz
321,Experimental
321,Experimental
321,Experimental
321,Experimental
321,Experimental
321,Experimental
321,Experimental
322,Electronic
322,Electronic
322,Electronic
323,Electronic
324,Experimental
324,Experimental
324,Experimental
324,Experimental
325,Rock
325,Rock
325,Rock
325,Rock
325,Rock
325,Rock
325,Rock
325,Rock
325,Rock
325,Rock
325,Rock
325,Rock
325,Rock
326,Jazz
327,Experimental
327,Experimental
327,Experimental
327,Experimental
327,Experimental
327,Experimental
327,Experimental
327,Experimental
327,Experimental
327,Experimental
327,Experimental
327,Experimental
328,Rock
330,Experimental
330,Experimental
331,Rock
331,Rock
331,Rock
332,Experimental
332,Experimental
332,Experimental
332,Experimental
334,Rock
334,Rock
115,Electronic
115,Electronic
115,Electronic
115,Electronic
115,Electronic
115,Electronic
115,Electronic
115,Electronic
115,Electronic
115,Electronic
115,Electronic
115,Electronic
150,Experimental
153,Folk
112,Experimental
348,Pop
10,Experimental
10,Experimental
10,Experimental
10,Experimental
10,Experimental
10,Experimental
10,Experimental
10,Experimental
10,Experimental
10,Experimental
10,Experimental
10,Experimental
10,Experimental
10,Experimental
10,Experimental
10,Experimental
10,Experimental
10,Experimental
112,Experimental
303,Electronic
357,Rock
358,Rock
358,Rock
358,Rock
358,Rock
1253,Experimental
1381,Electronic
390,Folk
390,Folk
390,Folk
390,Folk
390,Folk
413,Electronic
1597,Rock
417,Folk
417,Folk
417,Folk
417,Folk
417,Folk
433,Spoken
455,Pop
1393,Folk
472,Hip-Hop
472,Hip-Hop
472,Hip-Hop
472,Hip-Hop
472,Hip-Hop
472,Hip-Hop
472,Hip-Hop
472,Hip-Hop
472,Hip-Hop
413,Electronic
413,Electronic
413,Electronic
413,Electronic
413,Electronic
413,Electronic
1597,Rock
1597,Rock
1597,Rock
1597,Rock
1597,Rock
1597,Rock
455,Pop
455,Pop
455,Pop
455,Pop
455,Pop
455,Pop
1393,Folk
1393,Folk
1393,Folk
86,Electronic
86,Experimental
86,Electronic
86,Experimental
86,Experimental
86,Electronic
86,Experimental
86,Experimental
86,Experimental
86,Experimental
86,Experimental
86,Experimental
86,Electronic
86,Experimental
86,Electronic
504,Rock
504,Rock
504,Rock
504,Rock
504,Rock
504,Rock
504,Rock
504,Rock
504,Rock
522,Blues
522,Blues
522,Blues
522,Blues
522,Blues
522,Blues
522,Blues
522,Blues
522,Blues
522,Blues
522,Blues
522,Blues
522,Blues
522,Blues
522,Blues
589,Spoken
589,Spoken
589,Spoken
589,Spoken
589,Spoken
100,Electronic
100,Electronic
100,Electronic
100,Electronic
100,Electronic
100,Electronic
100,Electronic
562,Country
562,Country
562,Country
562,Country
562,Country
562,Country
562,Country
562,Country
565,Rock
565,Rock
565,Rock
565,Rock
565,Rock
565,Rock
565,Rock
565,Rock
565,Rock
565,Rock
565,Rock
565,Rock
565,Rock
1049,Folk
1049,Folk
1049,Folk
1049,Folk
1049,Folk
1049,Folk
1049,Folk
575,Rock
575,Rock
575,Rock
575,Rock
575,Rock
575,Rock
575,Rock
575,Rock
575,Rock
575,Rock
575,Rock
575,Rock
106,Rock
106,Rock
106,Rock
106,Rock
106,Rock
602,Rock
602,Rock
602,Rock
602,Rock
602,Rock
602,Rock
602,Rock
602,Rock
602,Rock
610,Pop
610,Pop
610,Pop
610,Pop
610,Pop
610,Pop
610,Pop
610,Pop
610,Pop
611,Rock
611,Rock
611,Rock
611,Rock
611,Rock
611,Rock
611,Rock
611,Rock
662,Rock
662,Rock
662,Rock
662,Rock
1647,Electronic
1647,Electronic
1647,Electronic
1647,Electronic
1647,Electronic
1647,Electronic
1647,Electronic
1647,Electronic
1647,Electronic
1647,Electronic
1647,Electronic
1647,Electronic
1647,Electronic
1647,Electronic
1647,Electronic
1647,Electronic
1647,Electronic
1647,Electronic
1647,Electronic
1605,Electronic
630,Rock
630,Rock
630,Rock
630,Rock
630,Rock
630,Rock
630,Rock
639,International
639,International
639,International
639,International
639,International
639,Spoken
123,Rock
123,Rock
123,Rock
792,Rock
792,Rock
792,Rock
127,Folk
1438,Rock
1438,Rock
1438,Rock
1438,Rock
1438,Rock
1438,Rock
1438,Rock
1438,Rock
752,Electronic
728,Rock
728,Rock
728,Rock
728,Rock
728,Rock
728,Rock
728,Rock
728,Rock
728,Rock
728,Rock
728,Rock
728,Rock
738,Rock
742,Folk
742,Folk
742,Folk
742,Folk
742,Folk
139,Rock
139,Rock
139,Rock
139,Rock
139,Rock
763,Rock
1403,Rock
1403,Rock
1403,Rock
1403,Rock
1403,Rock
1403,Rock
1403,Rock
1403,Rock
1403,Rock
1403,Rock
1403,Rock
1403,Rock
802,Rock
802,Rock
802,Rock
802,Rock
802,Rock
802,Rock
802,Rock
811,Rock
811,Rock
811,Rock
811,Rock
811,Rock
811,Rock
811,Rock
811,Rock
811,Rock
828,Rock
828,Rock
828,Rock
828,Rock
828,Rock
828,Rock
828,Rock
828,Rock
828,Rock
828,Rock
828,Rock
828,Rock
828,Rock
828,Rock
828,Rock
828,Rock
828,Rock
828,Rock
828,Rock
828,Rock
828,Rock
828,Rock
828,Rock
828,Rock
828,Rock
828,Rock
828,Rock
844,Folk
844,Folk
869,Blues
869,Blues
869,Blues
874,Country
874,Country
874,Country
874,Country
874,Country
874,Country
876,Rock
876,Rock
876,Rock
876,Rock
876,Rock
876,Rock
876,Rock
889,Rock
890,Electronic
890,Electronic
908,Experimental
908,Experimental
915,Rock
915,Rock
915,Rock
915,Rock
915,Rock
915,Rock
915,Rock
915,Rock
915,Rock
915,Rock
915,Rock
921,Rock
921,Rock
921,Rock
921,Rock
921,Rock
921,Rock
921,Rock
932,International
932,International
932,International
932,International
932,International
932,International
355,Folk
355,Folk
355,Folk
355,Folk
355,Folk
355,Folk
355,Folk
355,Folk
355,Folk
355,Folk
355,Folk
939,Rock
939,Rock
939,Rock
939,Rock
939,Rock
939,Rock
939,Rock
941,Rock
941,Rock
941,Rock
941,Rock
941,Rock
941,Rock
941,Rock
941,Rock
941,Rock
941,Rock
941,Rock
941,Rock
941,Rock
941,Rock
1615,Folk
190,Rock
190,Rock
190,Rock
190,Rock
190,Rock
190,Rock
190,Rock
190,Rock
192,Blues
960,Folk
960,Folk
960,Folk
960,Folk
960,Folk
960,Folk
960,Folk
965,Rock
965,Rock
965,Rock
965,Rock
965,Rock
965,Rock
965,Rock
965,Rock
965,Rock
965,Rock
965,Rock
966,Rock
966,Rock
970,Rock
970,Rock
970,Rock
970,Rock
970,Rock
970,Rock
970,Rock
970,Rock
1616,Rock
826,Folk
446,Folk
446,Folk
446,Folk
446,Folk
446,Folk
1023,International
1023,International
1023,International
1023,International
1023,International
559,Folk
559,Folk
559,Folk
559,Folk
559,Folk
559,Folk
559,Folk
559,Folk
559,Folk
559,Folk
559,Folk
851,Folk
851,Folk
851,Folk
851,Folk
851,Folk
851,Folk
851,Folk
851,Folk
209,Electronic
210,Rock
210,Rock
210,Rock
210,Rock
210,Rock
210,Rock
210,Rock
210,Rock
210,Rock
210,Rock
210,Rock
210,Rock
210,Rock
210,Rock
210,Rock
210,Rock
210,Rock
210,Rock
1036,Rock
1036,Rock
1036,Rock
1036,Rock
1036,Rock
1036,Rock
1036,Rock
1036,Rock
1037,Rock
1037,Rock
1037,Rock
1037,Rock
1037,Rock
1037,Rock
1037,Rock
1037,Rock
1037,Rock
1037,Rock
1037,Rock
1041,Rock
1041,Rock
1041,Rock
1041,Rock
1041,Rock
1041,Rock
1041,Rock
1041,Rock
1041,Rock
1041,Rock
1041,Rock
1041,Rock
1042,Rock
1042,Rock
1042,Rock
1042,Rock
1042,Rock
1042,Rock
1042,Rock
1042,Rock
1042,Rock
1042,Rock
1042,Rock
1042,Rock
1042,Rock
1042,Rock
1042,Rock
1042,Rock
1042,Rock
1042,Rock
214,Rock
214,Rock
214,Rock
214,Rock
214,Rock
214,Rock
1056,Experimental
1056,Experimental
1056,Experimental
1056,Experimental
219,Experimental
219,Experimental
219,Experimental
1070,Folk
1070,Folk
1070,Folk
1070,Folk
1070,Folk
1408,Jazz
1072,Rock
1072,Rock
1072,Rock
1072,Rock
1072,Rock
1072,Rock
1072,Rock
1072,Rock
1072,Rock
1072,Rock
1072,Rock
1072,Rock
1072,Rock
1072,Rock
1072,Rock
1072,Rock
